14,CUSTOM_SKILL_INFO_02_160,"【ＥＸ追加効果】
ダメージ量が増加
気絶攻力が増加","EX Additional Effects:
Increase damage.     
Increase knockout power.",ui\00_message\skill\custom_skill_info_02.gmd,\skill\custom_skill_data_02.arc,custom_skill_data_02.arc,14
15,CUSTOM_SKILL_INFO_02_161,"【ＥＸ追加効果】
空中で使用可能になる
チャンス攻力が増加
疲労攻力が増加","EX Additional Effects:
Possible to activate in the air.    
Increase chance attack.
Increase fatigue power.",ui\00_message\skill\custom_skill_info_02.gmd,\skill\custom_skill_data_02.arc,custom_skill_data_02.arc,15
16,CUSTOM_SKILL_INFO_02_158,"【ＥＸ追加効果】
ダメージ量が増加
<COL ff7878>獣／有翼／侵食系の敵に与えるダメージ量が増加</COL>","EX Additional Effects:
Increase damage.
<COL ff7878>Further increase damage to Beast/Winged/Infected enemies.</COL>",ui\00_message\skill\custom_skill_info_02.gmd,\skill\custom_skill_data_02.arc,custom_skill_data_02.arc,16
17,CUSTOM_SKILL_INFO_02_159,"【ＥＸ追加効果】
空中使用回数が増加（１→２）
吹き飛ばし力がやや増加","EX Additional Effects:
Increase the number of possible executions in air (1→2).",ui\00_message\skill\custom_skill_info_02.gmd,\skill\custom_skill_data_02.arc,custom_skill_data_02.arc,17
18,CUSTOM_SKILL_INFO_02_213,"【ＥＸ追加効果】
空中発動時１度だけモーションが変化しダメージが追加
攻撃スキルを敵に接触させる／着地／しがみつきにより
カスタムスキルＥＸ追加効果を空中で再度発動可能","EX Additional Effects:
Change motion only once when activate in the air and add damage.
This EX effect can be activated again in the air if you attack/climb/land.",ui\00_message\skill\custom_skill_info_02.gmd,\skill\custom_skill_data_02.arc,custom_skill_data_02.arc,18
19,CUSTOM_SKILL_INFO_02_214,"【ＥＸ追加効果】
発動時と跳び上がり時に敵の攻撃をすり抜ける
空中発動時に短剣による攻撃が追加","EX Additional Effects:
Add invulnerability time when activated and jumping.
Add dagger attack when in the air.",ui\00_message\skill\custom_skill_info_02.gmd,\skill\custom_skill_data_02.arc,custom_skill_data_02.arc,19
20,CUSTOM_SKILL_INFO_02_215,"【ＥＸ追加効果】
モーションが変化し、短剣による攻撃回数が増加
爆発の攻撃ヒット数が増加","EX Additional Effects:
Change motion, increase number of dagger attacks.
Increase number of explosion hits.",ui\00_message\skill\custom_skill_info_02.gmd,\skill\custom_skill_data_02.arc,custom_skill_data_02.arc,20
21,CUSTOM_SKILL_INFO_02_216,"【ＥＸ追加効果】
斬り上げと爆発の攻撃範囲が拡張
爆発に炎防低下の状態異常が付与され
延焼の状態異常蓄積値も増加","EX Additional Effects:
Increase range of dagger slash and explosion.
Add Fire Resist Down accumulation to explosion hits.
Increase Burn accumulation.",ui\00_message\skill\custom_skill_info_02.gmd,\skill\custom_skill_data_02.arc,custom_skill_data_02.arc,21
0,CUSTOM_SKILL_COMMAND_03_32,セットボタンで構え後、<KC SHOOT>で発射,"While holding the assigned button, <KC SHOOT> to shoot.",ui\00_message\skill\custom_skill_command_03.gmd,\skill\custom_skill_data_03.arc,custom_skill_data_03.arc,0
1,CUSTOM_SKILL_COMMAND_03_37,セットボタンで構え後、<KC SHOOT>で発射,"While holding the assigned button, <KC SHOOT> to shoot.",ui\00_message\skill\custom_skill_command_03.gmd,\skill\custom_skill_data_03.arc,custom_skill_data_03.arc,1
2,CUSTOM_SKILL_COMMAND_03_33,セットボタンで構え後、<KC SHOOT>で発射,"While holding the assigned button, <KC SHOOT> to shoot.",ui\00_message\skill\custom_skill_command_03.gmd,\skill\custom_skill_data_03.arc,custom_skill_data_03.arc,2
3,CUSTOM_SKILL_COMMAND_03_34,セットボタンで構え後、<KC SHOOT>で発射,"While holding the assigned button, <KC SHOOT> to shoot.",ui\00_message\skill\custom_skill_command_03.gmd,\skill\custom_skill_data_03.arc,custom_skill_data_03.arc,3
4,CUSTOM_SKILL_COMMAND_03_36,セットボタンで構え後、<KC SHOOT>で発射,"While holding the assigned button, <KC SHOOT> to shoot.",ui\00_message\skill\custom_skill_command_03.gmd,\skill\custom_skill_data_03.arc,custom_skill_data_03.arc,4
5,CUSTOM_SKILL_COMMAND_03_38,セットボタンで構え後、<KC SHOOT>で発射,"While holding the assigned button, <KC SHOOT> to shoot.",ui\00_message\skill\custom_skill_command_03.gmd,\skill\custom_skill_data_03.arc,custom_skill_data_03.arc,5
6,CUSTOM_SKILL_COMMAND_03_39,セットボタンを押す,Press the assigned button.,ui\00_message\skill\custom_skill_command_03.gmd,\skill\custom_skill_data_03.arc,custom_skill_data_03.arc,6
7,CUSTOM_SKILL_COMMAND_03_35,セットボタンで構え後、<KC SHOOT>で発射,"While holding the assigned button, <KC SHOOT> to shoot.",ui\00_message\skill\custom_skill_command_03.gmd,\skill\custom_skill_data_03.arc,custom_skill_data_03.arc,7
8,CUSTOM_SKILL_COMMAND_03_42,セットボタンを押す,Press the assigned button.,ui\00_message\skill\custom_skill_command_03.gmd,\skill\custom_skill_data_03.arc,custom_skill_data_03.arc,8
9,CUSTOM_SKILL_COMMAND_03_40,セットボタンで構え後、<KC SHOOT>で発射,"While holding the assigned button, <KC SHOOT> to shoot.",ui\00_message\skill\custom_skill_command_03.gmd,\skill\custom_skill_data_03.arc,custom_skill_data_03.arc,9
10,CUSTOM_SKILL_COMMAND_03_41,セットボタンで構え後、<KC SHOOT>で発射,"While holding the assigned button, <KC SHOOT> to shoot.",ui\00_message\skill\custom_skill_command_03.gmd,\skill\custom_skill_data_03.arc,custom_skill_data_03.arc,10
11,CUSTOM_SKILL_COMMAND_03_43,"セットボタンで構え後、<KC SHOOT>で発射
<COL ff7878>溜め満了の瞬間に放つことで
戦甲へのカウンターに特化</COL>","While holding the assigned button, <KC SHOOT> to shoot.
<COL ff7878>Effective against War-Ready enemies if this skill is executed
just as the charge gauge is full.</COL>",ui\00_message\skill\custom_skill_command_03.gmd,\skill\custom_skill_data_03.arc,custom_skill_data_03.arc,11
12,CUSTOM_SKILL_COMMAND_03_131,"セットボタンを押す
",Press the assigned button.,ui\00_message\skill\custom_skill_command_03.gmd,\skill\custom_skill_data_03.arc,custom_skill_data_03.arc,12
13,CUSTOM_SKILL_COMMAND_03_132,セットボタンで構え後、セットボタンを連続して押す,"After pressing the assigned button,
repeatedly press the assigned button.",ui\00_message\skill\custom_skill_command_03.gmd,\skill\custom_skill_data_03.arc,custom_skill_data_03.arc,13
14,CUSTOM_SKILL_COMMAND_03_162,セットボタンで構え後、<KC SHOOT>で発射,"While holding the assigned button, <KC SHOOT> to shoot.",ui\00_message\skill\custom_skill_command_03.gmd,\skill\custom_skill_data_03.arc,custom_skill_data_03.arc,14
15,CUSTOM_SKILL_COMMAND_03_163,セットボタンで構え後、<KC SHOOT>で発射,"While holding the assigned button, <KC SHOOT> to shoot.",ui\00_message\skill\custom_skill_command_03.gmd,\skill\custom_skill_data_03.arc,custom_skill_data_03.arc,15
16,CUSTOM_SKILL_COMMAND_03_164,セットボタンで構え後、<KC SHOOT>で発射,"While holding the assigned button, <KC SHOOT> to shoot.",ui\00_message\skill\custom_skill_command_03.gmd,\skill\custom_skill_data_03.arc,custom_skill_data_03.arc,16
17,CUSTOM_SKILL_COMMAND_03_165,セットボタンで構え後、<KC SHOOT>で発射,"While holding the assigned button, <KC SHOOT> to shoot.",ui\00_message\skill\custom_skill_command_03.gmd,\skill\custom_skill_data_03.arc,custom_skill_data_03.arc,17
18,CUSTOM_SKILL_COMMAND_03_197,セットボタンで構え後、<KC SHOOT>で発射,"While holding the assigned button, <KC SHOOT> to shoot.",ui\00_message\skill\custom_skill_command_03.gmd,\skill\custom_skill_data_03.arc,custom_skill_data_03.arc,18
,,,,,,,
# Missing in first file:,,,,,,,
200,EVENT_NAME_st0438ev000,EX1.1タイムアタックデモ,,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,200
0,,"あたし、もっとマスターのお役にたちたいの
ねぇ――“お願い”聞いてくれないかしら","あたし、もっとマスターのお役にたちたいの
ねぇ――“お願い”聞いてくれないかしら",ui\00_message\pw\pwtlk08.gmd,\game_common.arc,game_common.arc,150
59,myroom_mandragora_3A0_1_10_dialog_ex1,<COL ffdc78>すぐに育ちます</COL>,<COL ffdc78>すぐに育ちます</COL>,ui\00_message\ui\myroom.gmd,\MyRoom.arc,MyRoom.arc,59
0,,"“悪しき竜”の気配はないか――
気の乱れを見逃すなよ",,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,67
0,,“悪しき竜”からの接触はないのか？,,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,69
0,,"おまえが“悪しき竜”ならどうする
野放しにしておくだろうか――",,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,71
0,,“悪しき竜”の目的が見えぬ,,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,73
0,,"“悪しき竜”が竜力を手放すとは思えん
となれば力尽くで奪うことになるのだろうか
果たして可能だろうか――",,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,75
0,,"“悪しき竜”が持つ竜力の行方が
アッカーシェランの未来を決めることに
なるだろう",,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,76
0,,"“悪しき竜”の思惑がどうであれ
その竜力はネド王子が継承可能となれば
目指す道はひとつだな",,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,77
0,,"“悪しき竜”にはおごりがあるようだ
まるで人間のようだな
それがあやつの弱点かもしれない",,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,78
0,,"“悪しき竜”にはおごりがあるようだ
まるで人間のようだな
それがあやつの弱点かもしれない",,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,79
0,,"大きな戦いの時は“悪しき竜”の動向に
気を配るのだ",,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,80
0,,"おまえたちの勝利は“悪しき竜”の思惑に
どう影響するのか――",,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,81
0,,"いよいよ“悪しき竜”の本拠を目指すと聞く
気の変化を見逃すなよ",,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,83
0,,“悪しき竜”はまだ動かぬか――,,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,95
0,,"“悪しき竜”をよく見ておいてくれ
同じことがこの地に起こらないとは
言えないからな",,ui\00_message\npc\base\n0001.gmd,\npc\n0001.arc,n0001.arc,99
0,,"アッカーシェランで“悪しき竜”との
全面戦争が始まるのかな",,ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,111
0,,"ひとつだけわかったのは――
“悪しき竜”はすぐに君たちを亡き者に
するつもりはないということ",,ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,115
0,,"奪回した城を拠点に力を蓄えて
“悪しき竜”の討伐を目指すのだよね？",,ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,121
0,,火垂れ山は“悪しき竜”の住み処だよね,,ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,140
0,,"“悪しき竜”は力だけを与えられた子供――
そんなふうに考えられないかな？",,ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,145
0,,"“悪しき竜”の討伐が解放軍の目的とすれば
次はいかなる道を進むのか――","“悪しき竜”の討伐が解放軍の目的とすれば
次はいかなる道を進むのか――",ui\00_message\npc\base\n0004.gmd,\npc\n0004.arc,n0004.arc,109
0,,"“悪しき竜”め！
アッカーシェランの次はこのレスタニア――","“悪しき竜”め！
アッカーシェランの次はこのレスタニア――",ui\00_message\npc\base\n0004.gmd,\npc\n0004.arc,n0004.arc,115
0,,"“悪しき竜”の言葉を文字通りに信じても
良いのだろうか","“悪しき竜”の言葉を文字通りに信じても
良いのだろうか",ui\00_message\npc\base\n0004.gmd,\npc\n0004.arc,n0004.arc,117
0,,"“悪しき竜”の言葉を文字通りに信じても
良いのだろうか","“悪しき竜”の言葉を文字通りに信じても
良いのだろうか",ui\00_message\npc\base\n0004.gmd,\npc\n0004.arc,n0004.arc,119
0,,"“悪しき竜”が絶望の大陸と呼んだ
アッカーシェランの状況は大いに変わった","“悪しき竜”が絶望の大陸と呼んだ
アッカーシェランの状況は大いに変わった",ui\00_message\npc\base\n0004.gmd,\npc\n0004.arc,n0004.arc,125
0,,"“悪しき竜”といい黒い騎士といい
姿を見せずに我々を翻弄するとは――
なんと卑劣な者たちだ","“悪しき竜”といい黒い騎士といい
姿を見せずに我々を翻弄するとは――
なんと卑劣な者たちだ",ui\00_message\npc\base\n0004.gmd,\npc\n0004.arc,n0004.arc,128
0,,"王子救出に夢中になっていましけど
“悪しき竜”はどこにいるんでしょうね",,ui\00_message\npc\base\n0021.gmd,\npc\n0021.arc,n0021.arc,60
0,,“悪しき竜”の言葉を覚えていますか？,,ui\00_message\npc\base\n0021.gmd,\npc\n0021.arc,n0021.arc,66
0,,"ジョゼフ様じゃありませんが――
事がうまく運ぶほど“悪しき竜”の
動向が気になっちゃいますね",,ui\00_message\npc\base\n0021.gmd,\npc\n0021.arc,n0021.arc,72
0,,"そういう人のことを、このアッカーシェランでは
“竜に愛されてる”と言うのさ",,ui\00_message\npc\base\n0030.gmd,\npc\n0030.arc,n0030.arc,7
0,,"オークどもの動きが活発だ
ふん、“悪しき竜”の言いなりのくせに",,ui\00_message\npc\base\n0030.gmd,\npc\n0030.arc,n0030.arc,27
0,,"“悪しき竜”が現れたってね
今度来たら、逃がさないよ",,ui\00_message\npc\base\n0030.gmd,\npc\n0030.arc,n0030.arc,29
0,,"難攻不落と思われたこの城も
あっさりと“悪しき竜”に落とされた
その口惜しさが、わしの原動力だ",,ui\00_message\npc\base\n0031.gmd,\npc\n0031.arc,n0031.arc,32
0,,"敵の攻勢に対処しつつ“悪しき竜”を
倒す方法も模索しなくてはなりません",,ui\00_message\npc\base\n0032.gmd,\npc\n0032.arc,n0032.arc,27
0,,"“悪しき竜”と対峙したことで王子はどうやら
気持ちが大きくなっているようだ",,ui\00_message\npc\base\n0033.gmd,\npc\n0033.arc,n0033.arc,27
0,,"あとは“悪しき竜”だね
ちょっと遠回りしちまったけど
一歩一歩、追い詰めているはずだよ",,ui\00_message\npc\base\n0033.gmd,\npc\n0033.arc,n0033.arc,44
0,,"敵は“悪しき竜”だろ？
盗賊と王家の家臣が揉めている場合じゃねえ
――って言ってこいよ",,ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,54
0,,"“悪しき竜”の目的が自分の力を
誇示するためとは――",,ui\00_message\npc\base\n0501.gmd,\npc\n0501.arc,n0501.arc,60
0,,"騎士団は団結を尊ぶ――
では、“騎士団の団結”とは具体的には何だと思う",,ui\00_message\npc\base\n0503.gmd,\npc\n0503.arc,n0503.arc,1
0,,"自分は“ゲルト団長への忠誠心”が
それにあたると思っている
――覚者にこんな話をすべきではないな",,ui\00_message\npc\base\n0503.gmd,\npc\n0503.arc,n0503.arc,2
0,,"武器とは、討つべきものの数だけ
それに相応しき“かたち”があるもの――",,ui\00_message\npc\base\n0548.gmd,\npc\n0548.arc,n0548.arc,3
0,,"ちょっとばかりマズい状況になってきてな
“侵食”の進行スピードがこちらの予想を
上回っているようだ――",,ui\00_message\npc\base\n0549.gmd,\npc\n0549.arc,n0549.arc,47
0,,"“侵食核”って呼び名らしいが、とにかく頭に
イバラみたいなものを２本も生やしてやがる
あれは体に回りきった毒が
行き場を失って噴きだしたような状態だ",,ui\00_message\npc\base\n0549.gmd,\npc\n0549.arc,n0549.arc,49
0,,"侵食魔が噴き出しているあの“胞子”――
あまり吸い込まないようにした方がいいわ",,ui\00_message\npc\base\n0563.gmd,\npc\n0563.arc,n0563.arc,4
0,,なんか“チーム”って感じだよね？,,ui\00_message\npc\base\n0580.gmd,\npc\n0580.arc,n0580.arc,37
0,,ボクは、作戦というものは“生き物”だと思ってる,ボクは、作戦というものは“生き物”だと思ってる,ui\00_message\npc\base\n0582.gmd,\npc\n0582.arc,n0582.arc,7
0,,"中は土砂で埋まっているので
いわゆる“墓場荒らし”もここにはやってきません","中は土砂で埋まっているので
いわゆる“墓場荒らし”もここにはやってきません",ui\00_message\npc\base\n0606.gmd,\npc\n0606.arc,n0606.arc,1
0,,"――“最後の試練”がどのようなものか
知っている者はおりません
この地に伝わる伝承でも
“最後の試練”については語られていないのです","――“最後の試練”がどのようなものか
知っている者はおりません
この地に伝わる伝承でも
“最後の試練”については語られていないのです",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,25
0,,"しかし、私は――多分、他のみんなも――
覚者さまであれば、その“試練”も
乗り越えられることと信じております","しかし、私は――多分、他のみんなも――
覚者さまであれば、その“試練”も
乗り越えられることと信じております",ui\00_message\npc\base\n0610.gmd,\npc\n0610.arc,n0610.arc,26
0,,"確かに生きてる頃は王の一番傍にいたし
それなりに国に尽くしたつもりだけど――
俺はいわゆる“王の乳兄弟”ってやつでさ",,ui\00_message\npc\base\n0611.gmd,\npc\n0611.arc,n0611.arc,14
0,,"申し上げにくいことですが、覚者様に
ご協力するための“力”を
集めてきていただかねばなりません",,ui\00_message\npc\base\n0612.gmd,\npc\n0612.arc,n0612.arc,1
0,,"なんていうかさ
“居場所”を見つけるとほっとするよな",,ui\00_message\npc\base\n0676.gmd,\npc\n0676.arc,n0676.arc,10
0,,"キャリー見てるとさ
なんか不思議とこっちも“やらなきゃ”
って思えるんだよね",,ui\00_message\npc\base\n0677.gmd,\npc\n0677.arc,n0677.arc,7
0,,"――恐らく、ネド王子は
覚者殿を“覚者の手本”となさるのでしょうね",,ui\00_message\npc\base\n0705.gmd,\npc\n0705.arc,n0705.arc,1
0,,"悪しき竜の竜力は各地を巡り
“土地の持つ記憶”――すなわち“本当の歴史”とも
いえるものを塗り替えつつあります","悪しき竜の竜力は各地を巡り
“土地の持つ記憶”――すなわち“本当の歴史”とも
いえるものを塗り替えつつあります",ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,0
0,,"“土地の持つ記憶”――
それは人の手で編纂されたものではない
“本当の歴史”です","“土地の持つ記憶”――
それは人の手で編纂されたものではない
“本当の歴史”です",ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,2
0,,"――分散してしまった私の“力”を
集めてきていただければ
過去のアッカーシェランにおける新たな区画まで
お送りすることもできるでしょう","――分散してしまった私の“力”を
集めてきていただければ
過去のアッカーシェランにおける新たな区画まで
お送りすることもできるでしょう",ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,8
0,,"これも、“土地の記憶”が
正常に戻ってきた証左と言えましょう","これも、“土地の記憶”が
正常に戻ってきた証左と言えましょう",ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,11
0,,"これで、貴方の協力が必要な
全ての区画にお送りすることが可能となりました
ここまでの試練への挑戦、そして私の“力”の回収
――感謝いたします","これで、貴方の協力が必要な
全ての区画にお送りすることが可能となりました
ここまでの試練への挑戦、そして私の“力”の回収
――感謝いたします",ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,24
0,,"それでは――残った“力”で
そこの扉を解放することにしましょう","それでは――残った“力”で
そこの扉を解放することにしましょう",ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,26
0,,"白き竜の覚者よ
貴方の装備では、悪しき竜の竜力に
蝕まれた“過去のアッカーシェラン”では
生き残ることも難しいでしょう","白き竜の覚者よ
貴方の装備では、悪しき竜の竜力に
蝕まれた“過去のアッカーシェラン”では
生き残ることも難しいでしょう",ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,36
0,,"わしがお主を“過去のアッカーシェラン”に
――いや、正しくは
“アッカーシェランの記憶”へ送り届ける
そこで、成すべきことを成してほしい","わしがお主を“過去のアッカーシェラン”に
――いや、正しくは
“アッカーシェランの記憶”へ送り届ける
そこで、成すべきことを成してほしい",ui\00_message\npc\base\n0707.gmd,\npc\n0707.arc,n0707.arc,7
0,,"そして、さらに
わしの元へ“分散した力”を集めてきてほしいのだ
それによって、アッカーシェランの記憶での
新たな区画を開くことができる","そして、さらに
わしの元へ“分散した力”を集めてきてほしいのだ
それによって、アッカーシェランの記憶での
新たな区画を開くことができる",ui\00_message\npc\base\n0707.gmd,\npc\n0707.arc,n0707.arc,8
0,,"数々の者へ示した輝かしきその力
この目にも感じさせてくれ
“アッカーシェランの記憶”でのことは
ここから全て見守っている","数々の者へ示した輝かしきその力
この目にも感じさせてくれ
“アッカーシェランの記憶”でのことは
ここから全て見守っている",ui\00_message\npc\base\n0707.gmd,\npc\n0707.arc,n0707.arc,9
0,,"さすがだ、白き竜の覚者よ
流れを正された“アッカーシェランの記憶”は
お主をより深部まで受け入れられるように
なったようだ","さすがだ、白き竜の覚者よ
流れを正された“アッカーシェランの記憶”は
お主をより深部まで受け入れられるように
なったようだ",ui\00_message\npc\base\n0707.gmd,\npc\n0707.arc,n0707.arc,10
0,,"おお、お主の働きによって
全ての区画が解放されたようだ！
わしの“力”の回収といい
鮮やかなる手腕であった、礼を言おう！","おお、お主の働きによって
全ての区画が解放されたようだ！
わしの“力”の回収といい
鮮やかなる手腕であった、礼を言おう！",ui\00_message\npc\base\n0707.gmd,\npc\n0707.arc,n0707.arc,23
0,,"わしの元に集められた“力”はまだ残っている
こいつでそこの扉を解放するとしよう","わしの元に集められた“力”はまだ残っている
こいつでそこの扉を解放するとしよう",ui\00_message\npc\base\n0707.gmd,\npc\n0707.arc,n0707.arc,25
0,,"ちょっと待て――
それは何かの冗談か？
まさか、そんな装備で“土地”に
挑むつもりではあるまいな","ちょっと待て――
それは何かの冗談か？
まさか、そんな装備で“土地”に
挑むつもりではあるまいな",ui\00_message\npc\base\n0707.gmd,\npc\n0707.arc,n0707.arc,35
0,,"――なぁ、ここだけの話なんだけど
ネド王子って戦えるのかな
だって、もう“覚者”になってるんだろ？",,ui\00_message\npc\base\n0708.gmd,\npc\n0708.arc,n0708.arc,1
