0,,"――ふぅ、まさに生き返る心地だ
ありがとう、覚者殿
あんたは恩人だ",,ui\00_message\quest\q22018045.gmd,\quest\q22018045.arc,q22018045.arc,10,Demir
0,,"そんな恩人に、もう一つ頼みたいことが
あるんだが、聞いてもらえないだろうか",,ui\00_message\quest\q22018045.gmd,\quest\q22018045.arc,q22018045.arc,11,Demir
0,,"俺が守っているこの門を入った奥に
最近開いた《<STG 463>》という区画が
あるんだが、どうもそこから
不気味な声が聞こえてくるのだ",,ui\00_message\quest\q22018045.gmd,\quest\q22018045.arc,q22018045.arc,12,Demir
0,,"ここのところ毎日その声が聞こえるもんだから
さすがに気になって仕方がない
その声の正体を探って、それが魔物なら
退治してきてくれないだろうか",,ui\00_message\quest\q22018045.gmd,\quest\q22018045.arc,q22018045.arc,13,Demir
0,,"自分で行こうかとも思ったんだが
門衛の仕事を放り出して行くことなどできず
どうしたものかと考えあぐねていたのだ
どうかよろしく頼む",,ui\00_message\quest\q22018045.gmd,\quest\q22018045.arc,q22018045.arc,14,Demir
0,,"この門を入った奥にある
《<STG 463>》から聞こえる不気味な声――
その声の正体を探って、それが魔物なら
退治してきてくれないだろうか",,ui\00_message\quest\q22018045.gmd,\quest\q22018045.arc,q22018045.arc,15,Demir
0,,"どうも俺は、この仕事を長く続け過ぎたらしい
勤務中にこの門から１０メートルも離れると
不安感で動悸が止まらなくなるのだ",,ui\00_message\quest\q22018045.gmd,\quest\q22018045.arc,q22018045.arc,16,Demir
0,,"そういうわけで俺はここを動くことができない
覚者殿、どうかよろしく頼む",,ui\00_message\quest\q22018045.gmd,\quest\q22018045.arc,q22018045.arc,17,Demir
0,,"魔物を退治してきてくれたんだな
門の向こうから不気味な声が
聞こえなくなったからピンと来たよ",,ui\00_message\quest\q22018045.gmd,\quest\q22018045.arc,q22018045.arc,18,Demir
0,,"おかげで俺は引き続き
門衛の仕事に専念することができる
覚者殿にはただ感謝するばかりだ
ありがとう",,ui\00_message\quest\q22018045.gmd,\quest\q22018045.arc,q22018045.arc,19,Demir
0,,"度重なる戦乱により
景観が損なわれた場所は多いのですが
本来、アッカーシェランの自然というのは
実に多様なものとなっております",,ui\00_message\quest\q22018046.gmd,\quest\q22018046.arc,q22018046.arc,0,Doris
0,,"本日は覚者様に、アッカーシェランで
見られる興味深い光景のご案内をいたします",,ui\00_message\quest\q22018046.gmd,\quest\q22018046.arc,q22018046.arc,1,Doris
0,,"その光景とは、《<QDEL NAME 0 5>》に関する
ものですが――これは、採取することで
強力な装備の素材として活用することができます
覚者様のこれからの活動にも重宝することでしょう",,ui\00_message\quest\q22018046.gmd,\quest\q22018046.arc,q22018046.arc,2,Doris
0,,"メガド奪還に多大な功績のある覚者様に
ぜひこの情報をお伝えいたしたく――
まずは、＜5時から10時＞の＜早朝＞に
ご一同、ご参集いただけますでしょうか",,ui\00_message\quest\q22018046.gmd,\quest\q22018046.arc,q22018046.arc,3,Doris
0,,"《<QDEL NAME 0 5>》に関する興味深い光景について
覚者様にぜひ有用な情報をお伝えいたしたく――
まずは、＜5時から10時＞の＜早朝＞に
ご一同、ご参集いただけますでしょうか",,ui\00_message\quest\q22018046.gmd,\quest\q22018046.arc,q22018046.arc,4,Doris
0,,"この《<QDEL NAME 0 5>》は、採取することで
強力な装備の素材として活用することができます
覚者様のこれからの活動にも重宝することでしょう",,ui\00_message\quest\q22018046.gmd,\quest\q22018046.arc,q22018046.arc,5,Doris
0,,"目を見張るような美しい光景ではありませんが――
アッカーシェランならではの光景ということで
一見の価値はあるかと思います
それではお待ちしております",,ui\00_message\quest\q22018046.gmd,\quest\q22018046.arc,q22018046.arc,6,Doris
0,,"お集まりいただけたようですね
それでは、""興味深い光景""の詳細について
簡単にご説明いたします",,ui\00_message\quest\q22018046.gmd,\quest\q22018046.arc,q22018046.arc,7,Doris
0,,"アッカーシェラン――殊にここ王都周辺では
早朝からしばらくの間、《<QDEL NAME 0 5>》が
日の光を浴びるためにいっせいに顔を出す――
という光景が見られるのです",,ui\00_message\quest\q22018046.gmd,\quest\q22018046.arc,q22018046.arc,8,Doris
0,,"地図に示した場所が、特に頻繁に
その光景が見られる場所となります
《<QDEL NAME 0 5>》の生態的な特徴から
危険な区域が多いのが難点ではありますが――",,ui\00_message\quest\q22018046.gmd,\quest\q22018046.arc,q22018046.arc,9,Doris
0,,"ちなみに《<QDEL NAME 0 5>》の採取が可能なのは
＜5時から10時＞にかけての＜早朝＞の
時間帯に限られますのでご注意ください",,ui\00_message\quest\q22018046.gmd,\quest\q22018046.arc,q22018046.arc,10,Doris
0,,"また採取を行った場合は、余剰分を＜<QDEL NUM 0 5>＞つほど
我々にお譲りいただけますでしょうか
メガドの復興のために、有用な素材は
いくらあっても足りない状況なのです",,ui\00_message\quest\q22018046.gmd,\quest\q22018046.arc,q22018046.arc,11,Doris
0,,"それでは、アッカーシェランならではの
光景をどうぞお楽しみください",,ui\00_message\quest\q22018046.gmd,\quest\q22018046.arc,q22018046.arc,12,Doris
0,,"アッカーシェラン――殊にここ王都周辺では
早朝からしばらくの間、《<QDEL NAME 0 5>》が
日の光を浴びるためにいっせいに顔を出す――
という光景が見られるのです",,ui\00_message\quest\q22018046.gmd,\quest\q22018046.arc,q22018046.arc,13,Doris
0,,"この《<QDEL NAME 0 5>》の採取が可能なのは
＜5時から10時＞にかけての＜早朝＞の
時間帯に限られますのでご注意ください",,ui\00_message\quest\q22018046.gmd,\quest\q22018046.arc,q22018046.arc,14,Doris
0,,"また採取を行った場合は、余剰分を＜<QDEL NUM 0 5>＞つほど
我々にお譲りいただけないでしょうか？
アッカーシェランならではの光景を
どうぞお楽しみください",,ui\00_message\quest\q22018046.gmd,\quest\q22018046.arc,q22018046.arc,15,Doris
0,,"これはまたたくさん採れたようですね
《<QDEL NAME 0 5>》がいっせいに
顔を出す珍しい光景――
楽しんでいただけたのであれば幸いです",,ui\00_message\quest\q22018046.gmd,\quest\q22018046.arc,q22018046.arc,16,Doris
0,,"採取の余剰分のご提供につきましても
ありがたく受け取らせていただきます
またあの光景をご覧になりたい場合は
いつでもご案内しますのでお声がけください",,ui\00_message\quest\q22018046.gmd,\quest\q22018046.arc,q22018046.arc,17,Doris
0,,"<AREA 20>フィールドの《<ITEM 21215>》を採取できる採取ポイントの数が増えました
＜早朝＞の間にたくさん採取し、納品しましょう",,ui\00_message\quest\q22018046.gmd,\quest\q22018046.arc,q22018046.arc,18,The White Dragon
0,,"＜早朝＞が終了したため、<AREA 20>フィールドの《<ITEM 21215>》の採取ポイント数が通常に戻りました
納品し、クエストを終了しましょう",,ui\00_message\quest\q22018046.gmd,\quest\q22018046.arc,q22018046.arc,19,The White Dragon
0,,"覚者様に折入ってご相談がございます
メガドの今後に関わる重要な話です",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,0,Doris
0,,"実は、メガドを我らの手に取り戻して
初めて判明したことなのですが
王都内に蓄えてあったある物資が、相当量
オーク軍に持ち去られてしまっていたのです",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,1,Doris
0,,"密かに内偵を進めましたところ
持ち去られた物資は、一時的に
《<SPOT 1087>》と《<SPOT 1088>》に
集められることがわかりました",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,2,Doris
0,,"その物資の名は《<QDEL NAME 0 6>》――
今後のメガドの復興には欠かせない素材です
覚者様には、この物資をできる限り
取り戻してきていただきたいのです",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,3,Doris
0,,"このような困難な任務をお任せできるのは
覚者様をおいて他にないという私の判断です
まずはご一同、この場にご参集くださいませ",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,4,Doris
0,,"未だオーク軍の勢力下にある
《<SPOT 1087>》と《<SPOT 1088>》に
《<QDEL NAME 0 6>》という物資が
集められることがわかりました",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,5,Doris
0,,"この物資は、王都内に蓄えてあったものが
オーク軍によって持ち去られたもの
覚者様には、この物資をできる限り
取り戻してきていただきたいのです",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,6,Doris
0,,"このような困難な任務をお任せできるのは
覚者様をおいて他にないという私の判断です
まずはご一同、この場にご参集くださいませ",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,7,Doris
0,,"今回の任務にあたられるのは
これで全員ということでよろしいでしょうか
それでは、任務内容について
簡単にご説明いたします",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,8,Doris
0,,"持ち去られた《<QDEL NAME 0 6>》は
《<SPOT 1087>》と《<SPOT 1088>》に
集められることがわかっております
ただし一点、留意すべき点がございます",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,9,Doris
0,,"集められた物資は、順次そこから
どこか別の場所へと運ばれていくようでして
オークが増えるほど、<COL ff2600>回収できる物資の
量も減っていく</COL>ということになります",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,10,Doris
0,,"恐らく、<COL ff2600>スポットボスが現れるまで</COL>には
すべて運ばれていってしまうでしょう
回収すべき物資がなくなったら打ち止めです
速やかに戻り、次の機会をお待ちください",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,11,Doris
0,,"それぞれの集積場には、斥候を派遣しております
物資がどれだけ残されているのか
常にオークの動向を見張らせておりますので
まずは彼らに声をおかけいただけますでしょうか",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,12,Doris
0,,"《<QDEL NAME 0 6>》の回収に来たのだな
ずっと見張っていたが、今が好機だろう
オークの数が少ないため回収もはかどるはずだ",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,13,Ross
0,,"まずはこいつを＜<QDEL NUM 0 6>＞個ほど回収して
<NPC 3200>副隊長に納品するように、とのことだ
なに、元は我らのものだったのだ
気にせずどんどん回収してきてくれ",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,14,Ross
0,,"ふむ、《<QDEL NAME 0 6>》の回収――だな
オークが少しずつ増えてきているものの
まだそれなりに残されているだろう",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,15,Ross
0,,"まずはこいつを＜<QDEL NUM 0 6>＞個ほど回収して
<NPC 3200>副隊長に納品するように、とのことだ
なに、元は我らのものだったのだ
気にせずどんどん回収してきてくれ",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,16,Ross
0,,"《<QDEL NAME 0 6>》の回収に来たのだろうが
今はやめておいたほうがいいだろう
あれだけの数のオークだ
ほぼ奴らによって運び出されたとみて間違いない",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,17,Ross
0,,"自信があるのなら、スポットボスを討伐して
運び手を撤退させるという手も有効だろう
そうなれば状況は変わるはず
討伐できたのなら、また声をかけてくれ",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,18,Ross
0,,"残念だったね、《<QDEL NAME 0 6>》なら
オークたちが全部どこかへ運んで行ってしまって
もう全然残されてないみたいだよ",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,19,Yuri
0,,"このまま事態が好転することもなさそうだし
諦めて<NPC 3200>副隊長に
そのように報告してきた方がいいだろうね",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,20,Yuri
0,,"オークどもの状況から察するに――
《<QDEL NAME 0 6>》は、すべて
奴らによって運び出されてしまったと見える",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,21,Ross
0,,"時には諦めも肝心だ
<NPC 3200>副隊長にその旨を報告して
またの機会を待つことをおすすめする",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,22,Ross
0,,"君がスポットボスを倒したことで
オークの運び手も撤退していったらしい
運び出されることがなくなった《<QDEL NAME 0 6>》が
たくさん残されているよ",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,23,Yuri
0,,"とにかくそれを回収して
<NPC 3200>副隊長に＜<QDEL NUM 0 6>＞個、納品する――
それで目標達成となるはずだ
それじゃ回収は任せたよ",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,24,Yuri
0,,"スポットボスが倒されたことで奴らも混乱に陥り
オークの運び手も撤退していったようだ
今なら、大量に残された《<QDEL NAME 0 6>》を
存分に回収できるだろう",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,25,Ross
0,,"回収した後は、<NPC 3200>副隊長に＜<QDEL NUM 0 6>＞個
忘れずに納品するようにしてくれ
王都の復興のためだ
よろしく頼む",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,26,Ross
0,,"恐らく、<COL ff2600>スポットボスが現れるまで</COL>には
すべての《<QDEL NAME 0 6>》が運ばれていってしまうでしょう
回収すべき物資がなくなったら打ち止めです
速やかに戻り、次の機会をお待ちください",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,27,Doris
0,,"オークの数が増えるほど
<COL ff2600>回収できる物資の量も少なくなる</COL>――
逆に言うと、オークの数が少ない時が好機です
将を倒し軍が撤退すれば運び手もいなくなるはずです",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,28,Doris
0,,"差し当たってまず、それぞれの集積場の傍にいる
斥候たちから話をお聞きください
残されている物資の量を教えてくれるでしょう
進退に迷った時は、彼らの話が参考になります",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,29,Doris
0,,"それと――そうですね、回収すべき量の
目安があった方がよいでしょう
回収した《<QDEL NAME 0 6>》は、私どもに＜<QDEL NUM 0 6>＞個
納品するようにしてください",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,30,Doris
0,,"お渡しいただいた物資は
私どもが責任をもって、メガド復興のために
役立てさせていただきます
どうか、よろしくお願いいたします",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,31,Doris
0,,"《<QDEL NAME 0 6>》を確かに受け取りました
十分な量を回収していただけたようで何よりです
メガド市民を代表して感謝いたします",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,32,Doris
0,,"これらの物資は、メガド復興のための
貴重な資金源となります
ここから復興資金を捻出することで
市民の負担を少しでも減らす狙いです",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,33,Doris
0,,"また物資の回収にご協力いただけるようであれば
私までお申し付けください
いつでもご案内いたしましょう",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,34,Doris
0,,"《<SPOT 1087>》で《<ITEM 21216>》を回収できる宝箱の数が増えています
＜オークの将が出現していない間＞にたくさん回収し、納品しましょう",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,35,The White Dragon
0,,"《<SPOT 1088>》で《<ITEM 21216>》を回収できる宝箱の数が増えています
＜オークの将が出現していない間＞にたくさん回収し、納品しましょう",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,36,The White Dragon
0,,"＜オークの将が出現していない間＞が終了したため、《<ITEM 21216>》の入った宝箱がどこか遠くに運ばれていきました
エリアマスターに納品し、クエストを終了しましょう",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,37,The White Dragon
0,,"ああ、《<QDEL NAME 0 6>》の回収だね
良いタイミングだ
今ならオークはほとんどいない
まだたくさん残されているはずだ",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,38,Yuri
0,,"《<QDEL NAME 0 6>》は、できる限り
たくさん回収するのが望ましいが
まずは＜<QDEL NUM 0 6>＞個、<NPC 3200>副隊長に納品する――
そう聞いてるけど――間違いないかな？",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,39,Yuri
0,,"うーん、《<QDEL NAME 0 6>》だが――見たところ
続々とどこかへ運び出されていってるな
だけどまだいくらかは回収できるんじゃないかな",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,40,Yuri
0,,"《<QDEL NAME 0 6>》は、できる限り
たくさん回収するのが望ましいが
まずは＜<QDEL NUM 0 6>＞個、<NPC 3200>副隊長に納品する――
そう聞いてるけど――間違いないかな？",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,41,Yuri
0,,"うーん――《<QDEL NAME 0 6>》の回収なら
今は難しいかもしれないな
オークたちがたくさん集まってきて
ほとんど運び出していってしまったみたいだね",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,42,Yuri
0,,"スポットボスさえ倒すことができれば
運び手も撤退して状況が変わるかもしれないが――
どうするかは君次第だ
もし討伐に成功したのなら、また声をかけてくれ",,ui\00_message\quest\q22018047.gmd,\quest\q22018047.arc,q22018047.arc,43,Yuri
0,,"覚者殿の活躍のおかげで
メガドをようやく我らのもとに取り戻せた
それなのに、頭の痛い問題が起きているのだ",,ui\00_message\quest\q22018048.gmd,\quest\q22018048.arc,q22018048.arc,0,Eddys
0,,"おれと同じメガドの護衛兵に
<NPC 599>という男がいてな
メガドが陥落してからというもの
各地で修練を積んでいたらしいのだが――",,ui\00_message\quest\q22018048.gmd,\quest\q22018048.arc,q22018048.arc,1,Eddys
0,,"メガド奪還がかなった今も
近隣のダンジョンに潜り込んでは
修練と称して魔物との戦闘に明け暮れているのだ",,ui\00_message\quest\q22018048.gmd,\quest\q22018048.arc,q22018048.arc,2,Eddys
0,,"何度やめるように説得しても
""まだ自分自身に納得がいっていない""
などと繰り返すばかりで言うことを聞かん",,ui\00_message\quest\q22018048.gmd,\quest\q22018048.arc,q22018048.arc,3,Eddys
0,,"どうか覚者殿、あんたが直接
やつを説得してきてくれないだろうか
今はおそらく《<STG 463>》にいるはずだ",,ui\00_message\quest\q22018048.gmd,\quest\q22018048.arc,q22018048.arc,4,Eddys
0,,"実は<NPC 599>とおれとは幼馴染でな
昔からやつの独断専行には困らされてきた
今回も、おれがやつのところに行ったりしたら
かえって意地を張って事態が悪化するだろう",,ui\00_message\quest\q22018048.gmd,\quest\q22018048.arc,q22018048.arc,5,Eddys
0,,"やつはおそらく《<STG 463>》の奥にいるはずだ
説得と、場合によっては危機からの救出
どうかよろしく頼む",,ui\00_message\quest\q22018048.gmd,\quest\q22018048.arc,q22018048.arc,6,Eddys
0,,"むっ、そなたは何者だ
このようなところで何をしている？",,ui\00_message\quest\q22018048.gmd,\quest\q22018048.arc,q22018048.arc,7,Levente
0,,"私はメガド護衛大隊所属の<NPC 599>と申す者
ここで魔物どもと戦っていたところだ",,ui\00_message\quest\q22018048.gmd,\quest\q22018048.arc,q22018048.arc,8,Levente
0,,"王都は今や完全に我らのもとへ奪還と相成った
だがあの日、屈辱を味わった事実は変わらない
私はまだまだ自分を見つめ直す必要がある",,ui\00_message\quest\q22018048.gmd,\quest\q22018048.arc,q22018048.arc,9,Levente
0,,"自分自身の至らなさは自分が一番わかっている
私はただ一心不乱に、魔物どもを相手に
自分自身を鍛えなおす日々を繰り返すのみ",,ui\00_message\quest\q22018048.gmd,\quest\q22018048.arc,q22018048.arc,10,Levente
0,,"さあ！　もういないのか、魔物ども！
<NPC 599>はここにいるぞ！
貴様らを打ち倒すまで私は決して逃げはせぬ！",,ui\00_message\quest\q22018048.gmd,\quest\q22018048.arc,q22018048.arc,11,Levente
0,,"通りすがりの者よ、無事だろうか
ここは危険だ、早く王都へと戻るがよい",,ui\00_message\quest\q22018048.gmd,\quest\q22018048.arc,q22018048.arc,12,Levente
0,,"――なに、ただの通りすがりではない？
私を説得するためにここまで来たというのか
見ず知らずの私のために危険を冒して――",,ui\00_message\quest\q22018048.gmd,\quest\q22018048.arc,q22018048.arc,13,Levente
0,,"ふむ――これはやはり――
<NPC 3261>のやつの差し金だな？
まったく、相変わらずしつこいやつだ",,ui\00_message\quest\q22018048.gmd,\quest\q22018048.arc,q22018048.arc,14,Levente
0,,"だが私はまだ修練をやめるつもりはない
――こうでもしていないと、あの屈辱の日の
光景が脳裏に焼き付いて消えないのだ
<NPC 3261>にはよろしく伝えてくれ",,ui\00_message\quest\q22018048.gmd,\quest\q22018048.arc,q22018048.arc,15,Levente
0,,"ぐっ――通りすがりの者に
みっともない姿を見せてしまったようだな",,ui\00_message\quest\q22018048.gmd,\quest\q22018048.arc,q22018048.arc,16,Levente
0,,"確かに王都の奪還は果たされたとはいえ
このようなことでは屈辱の日の再来となろう
やはり鍛錬を続けなければならぬ",,ui\00_message\quest\q22018048.gmd,\quest\q22018048.arc,q22018048.arc,17,Levente
0,,"今の戦いにおける自分自身を省みてみるに
どうやら私は――腹が減っていたようだな
そういえばここに来てから
何もクチにしていなかったような気がする",,ui\00_message\quest\q22018048.gmd,\quest\q22018048.arc,q22018048.arc,18,Levente
0,,"私はここで持ってきた弁当を食すことにしよう
腹が減っては戦などできぬ
それではランチタイムにつきこれにて御免――",,ui\00_message\quest\q22018048.gmd,\quest\q22018048.arc,q22018048.arc,19,Levente
0,,まだだ！　これではまだまだ物足りないぞ！,,ui\00_message\quest\q22018048.gmd,\quest\q22018048.arc,q22018048.arc,20,Levente
0,,ぐっ――これでこそ修練をする意味があるというもの！,,ui\00_message\quest\q22018048.gmd,\quest\q22018048.arc,q22018048.arc,21,Levente
0,,どうしたことか――身体が思うように動かない――,,ui\00_message\quest\q22018048.gmd,\quest\q22018048.arc,q22018048.arc,22,Levente
0,,"おお、<NPC 599>と会えたのだな
うまく説得はできたか？",,ui\00_message\quest\q22018048.gmd,\quest\q22018048.arc,q22018048.arc,23,Eddys
